timestamp,symbol,buy_ex,buy,sell_ex,sell,edge_pct
2025-09-11T22:44:36.009487+00:00,BTC/USD,bitfinex,115070.0,kraken,115184.9,114.89999999999418,0.09985226383939705,697.790694,-582.8906940000059,-0.5065531363517909
2025-09-11T22:46:46.814750+00:00,BTC/USD,bitfinex,115120.0,bitstamp,115295.0,175.0,0.15201528839471856,698.3377,-523.3377,-0.45460189367616405
2025-09-11T22:46:46.814750+00:00,XRP/USD,bitfinex,3.024,coinbase,3.028,0.0040000000000000036,0.1322751322751324,0.345184,-0.341184,-11.282539682539682
2025-09-11T22:48:35.095639+00:00,XRP/USD,bitfinex,3.0241,bitstamp,3.02794,0.0038400000000002876,0.12697992791244628,0.32095396,-0.3171139599999997,-10.486225984590448
2025-09-11T22:48:35.095639+00:00,BTC/USD,bitfinex,115130.0,kraken,115260.5,130.5,0.11335012594458438,698.21763,-567.71763,-0.49311007556675057
2025-09-11T22:50:47.126558+00:00,BTC/USD,bitfinex,115130.0,coinbase,115278.51,148.50999999999476,0.12899331190827304,1620.5188306,-1472.0088306000052,-1.2785623474333407
2025-09-11T22:50:47.126558+00:00,XRP/USD,bitfinex,3.0254,bitstamp,3.02858,0.0031799999999999606,0.10511006809016861,0.32102312,-0.31784312000000003,-10.50582137899121
2025-09-11T22:52:54.849295+00:00,BTC/USD,bitfinex,115120.0,coinbase,115269.02,149.02000000000407,0.12944753300903758,1620.3843812000002,-1471.3643811999962,-1.2781136042390515
2025-09-11T22:52:54.849295+00:00,XRP/USD,bitfinex,3.0254,kraken,3.02903,0.003630000000000244,0.11998413432935295,0.32106992,-0.31743991999999976,-10.4924942156409
2025-09-11T22:55:07.090864+00:00,BTC/USD,bitfinex,115130.0,coinbase,115274.0,144.0,0.1250760010423,1620.46444,-1476.46444,-1.2824324155302702
2025-09-11T22:55:07.090864+00:00,XRP/USD,bitfinex,3.0246,kraken,3.02826,0.0036599999999999966,0.1210077365602062,0.32098824000000004,-0.31732824000000004,-10.491577068042057
2025-09-11T22:56:51.872501+00:00,XRP/USD,bitfinex,3.025,kraken,3.02921,0.004210000000000047,0.13917355371900983,0.32108784,-0.31687783999999997,-10.475300495867767
2025-09-11T22:56:51.872501+00:00,BTC/USD,bitfinex,115130.0,bitstamp,115277.0,147.0,0.1276817510640146,698.2846199999999,-551.2846199999999,-0.47883663684530525
2025-09-11T22:58:58.783346+00:00,XRP/USD,bitfinex,3.0251,kraken,3.0292,0.0040999999999997705,0.1355327096624829,0.321087,-0.31698700000000024,-10.478562692142416
2025-09-11T22:58:58.783346+00:00,BTC/USD,bitfinex,115130.0,kraken,115184.2,54.19999999999709,0.04707721705897428,697.907852,-643.707852000003,-0.5591139164422853
2025-09-11T23:00:45.997018+00:00,BTC/USD,bitfinex,115000.0,bitstamp,115227.0,227.0,0.1973913043478261,697.82162,-470.82162000000005,-0.4094101043478261
2025-09-11T23:00:45.997018+00:00,XRP/USD,bitfinex,3.0235,bitstamp,3.02647,0.0029700000000003612,0.09823052753432648,0.32079988000000004,-0.3178298799999997,-10.511985447329245
2025-09-11T23:02:50.041791+00:00,BTC/USD,bitfinex,115050.0,bitstamp,115252.0,202.0,0.17557583659278575,698.02312,-496.02311999999995,-0.43113700130378085
2025-09-11T23:02:50.041791+00:00,XRP/USD,bitfinex,3.0235,bitstamp,3.02707,0.003570000000000295,0.11807507855135753,0.32086228000000006,-0.31729227999999976,-10.494204729617985
2025-09-11T23:04:47.473611+00:00,XRP/USD,bitfinex,3.0248,kraken,3.02896,0.004160000000000164,0.13752975403332993,0.32106144000000003,-0.31690143999999987,-10.476773340386138
2025-09-11T23:04:47.473611+00:00,BTC/USD,bitfinex,115080.0,bitstamp,115208.0,128.0,0.11122697254084114,697.9044799999999,-569.9044799999999,-0.49522460896767456
2025-09-11T23:06:44.197589+00:00,XRP/USD,bitfinex,3.0286,coinbase,3.0333,0.0047000000000001485,0.1551872152149557,0.34578680000000006,-0.3410867999999999,-11.262193752889122
2025-09-11T23:06:44.197589+00:00,BTC/USD,bitfinex,115100.0,coinbase,115264.0,164.0,0.1424847958297133,1620.28384,-1456.28384,-1.2652335708079931
2025-09-11T23:08:47.021530+00:00,XRP/USD,bitfinex,3.0305,bitstamp,3.03467,0.004170000000000229,0.137601055931372,0.32166668000000004,-0.3174966799999998,-10.47670945388549
2025-09-11T23:08:47.021530+00:00,BTC/USD,bitfinex,115140.0,coinbase,115294.49,154.49000000000524,0.13417578599965715,1620.7315494000002,-1466.241549399995,-1.2734423739794987
2025-09-11T23:10:44.854799+00:00,XRP/USD,bitfinex,3.0354,bitstamp,3.03968,0.0042800000000000615,0.14100283323450158,0.32219752,-0.31791751999999995,-10.473661461421885
2025-09-11T23:10:44.854799+00:00,BTC/USD,bitfinex,115180.0,coinbase,115302.02,122.02000000000407,0.10593853099496793,1620.9023612000003,-1498.8823611999962,-1.3013390876888318
2025-09-11T23:12:45.904354+00:00,BTC/USD,bitfinex,115210.0,bitstamp,115405.0,195.0,0.16925614095998612,698.9643,-503.9643,-0.4374310389723114
2025-09-11T23:12:45.904354+00:00,XRP/USD,bitfinex,3.0376,kraken,3.03979,0.0021900000000001363,0.07209639188833739,0.32221336,-0.32002335999999987,-10.53540163286805
2025-09-11T23:15:10.469872+00:00,BTC/USD,bitfinex,115230.0,bitstamp,115428.0,198.0,0.17183025253840145,699.0976800000001,-501.0976800000001,-0.4348673782869046
2025-09-11T23:15:10.469872+00:00,XRP/USD,bitfinex,3.0407,bitstamp,3.04297,0.002269999999999772,0.07465386259742073,0.32255028,-0.32028028000000025,-10.533110139112711
2025-09-11T23:16:55.576617+00:00,BTC/USD,bitfinex,115250.0,coinbase,115385.46,135.4600000000064,0.11753579175705545,1622.0486476,-1486.5886475999937,-1.2898816898915346
2025-09-11T23:16:55.576617+00:00,XRP/USD,bitfinex,3.0366,bitstamp,3.03907,0.0024700000000001943,0.08134097345716243,0.32213648000000006,-0.31966647999999986,-10.527118487782385
2025-09-11T23:18:50.459585+00:00,BTC/USD,bitfinex,115250.0,coinbase,115390.82,140.82000000000698,0.12218655097614489,1622.1132892,-1481.293289199993,-1.2852870188286274
2025-09-11T23:18:50.459585+00:00,XRP/USD,bitfinex,3.0364,bitstamp,3.03949,0.003089999999999815,0.10176524832037331,0.32217976000000004,-0.3190897600000002,-10.508818337504948
2025-09-11T23:20:45.808255+00:00,BTC/USD,bitfinex,115250.0,coinbase,115405.81,155.80999999999767,0.1351930585683277,1622.2940686,-1466.4840686000023,-1.2724373697180063
2025-09-11T23:20:45.808255+00:00,XRP/USD,bitfinex,3.0415,bitstamp,3.04541,0.003909999999999858,0.1285549893144783,0.32280564,-0.31889564000000015,-10.484814729574229
2025-09-11T23:22:49.972941+00:00,BTC/USD,bitfinex,115250.0,coinbase,115417.7,167.6999999999971,0.1455097613882838,1622.437462,-1454.737462000003,-1.262245086334059
2025-09-11T23:22:49.972941+00:00,XRP/USD,bitfinex,3.0459,coinbase,3.0497,0.0038000000000000256,0.12475787123674531,0.34765820000000003,-0.3438582,-11.28921501034177
2025-09-11T23:24:48.327236+00:00,BTC/USD,bitfinex,115250.0,coinbase,115402.01,152.00999999999476,0.13189587852494122,1622.2482406,-1470.2382406000052,-1.2756947857700696
2025-09-11T23:24:48.327236+00:00,XRP/USD,bitfinex,3.0441,kraken,3.04675,0.002650000000000041,0.0870536447554299,0.3229502,-0.3203002,-10.521999934299137
2025-09-11T23:26:44.523472+00:00,BTC/USD,bitfinex,115250.0,kraken,115361.0,111.0,0.09631236442516268,698.8656599999999,-587.8656599999999,-0.5100786637744035
2025-09-11T23:26:44.523472+00:00,XRP/USD,bitfinex,3.0434,kraken,3.04536,0.0019599999999999618,0.06440165604258269,0.32280424,-0.32084424000000006,-10.542296116185847
2025-09-11T23:28:43.390921+00:00,BTC/USD,bitfinex,115250.0,coinbase,115378.0,128.0,0.11106290672451194,1621.95868,-1493.95868,-1.2962765119305857
2025-09-11T23:28:43.390921+00:00,XRP/USD,bitfinex,3.0421,bitstamp,3.04479,0.002689999999999859,0.08842575852206894,0.32274236,-0.32005236000000015,-10.520770520364227
2025-09-11T23:30:48.716931+00:00,BTC/USD,bitfinex,115250.0,coinbase,115402.0,152.0,0.1318872017353579,1622.24812,-1470.24812,-1.2757033579175705
2025-09-11T23:30:48.716931+00:00,XRP/USD,bitfinex,3.0416,bitstamp,3.04379,0.0021900000000001363,0.07200157811678513,0.32263736,-0.32044735999999985,-10.53548658600736
2025-09-11T23:32:48.960733+00:00,XRP/USD,bitfinex,3.038,kraken,3.0421,0.004100000000000215,0.13495720868993466,0.32245440000000003,-0.3183543999999998,-10.47907834101382
2025-09-11T23:32:48.960733+00:00,BTC/USD,bitfinex,115290.0,coinbase,115405.99,115.99000000000524,0.10060716454159532,1622.3762394,-1506.3862393999948,-1.3066061578627763
2025-09-11T23:35:29.232817+00:00,BTC/USD,bitfinex,115260.0,kraken,115379.8,119.80000000000291,0.10393892070102631,698.961988,-579.1619879999971,-0.5024830713170199
2025-09-11T23:35:29.232817+00:00,XRP/USD,bitfinex,3.0375,bitstamp,3.04042,0.0029200000000000337,0.09613168724279945,0.32227868000000004,-0.31935868,-10.513866008230451
2025-09-11T23:40:12.968733+00:00,BTC/USD,bitfinex,115260.0,coinbase,115390.1,130.10000000000582,0.11287523859101667,1622.124606,-1492.0246059999943,-1.294486036786391
2025-09-11T23:40:12.968733+00:00,XRP/USD,bitfinex,3.0394,kraken,3.04249,0.003089999999999815,0.10166480226359857,0.32249775999999997,-0.31940776000000015,-10.508908337171814
2025-09-12T13:06:54.218585+00:00,XRP/USD,bitfinex,3.0403,kraken,3.04381,0.003510000000000346,0.1154491333092243,0.32263684000000004,-0.3191268399999997,-10.496557576554935
2025-09-12T13:06:54.218585+00:00,BTC/USD,bitfinex,114970.0,kraken,115095.9,125.89999999999418,0.10950682786813445,697.229354,-571.3293540000058,-0.49693776985301014
2025-09-12T13:09:00.573666+00:00,BTC/USD,bitfinex,114950.0,kraken,115094.0,144.0,0.1252718573292736,697.18164,-553.18164,-0.4812367464114833
2025-09-12T13:09:00.573666+00:00,XRP/USD,bitfinex,3.0399,bitstamp,3.04336,0.0034600000000000186,0.11381953353728803,0.32258924,-0.31912924,-10.49801769795059
2025-09-12T13:10:41.984628+00:00,XRP/USD,bitfinex,3.0417,kraken,3.04574,0.0040399999999998215,0.13282046224150382,0.32284036,-0.31880036000000017,-10.480992865831611
2025-09-12T13:10:41.984628+00:00,BTC/USD,bitfinex,114980.0,kraken,115094.0,114.0,0.09914767785701863,697.24164,-583.24164,-0.5072548617150808
2025-09-12T13:12:42.400387+00:00,BTC/USD,bitfinex,114970.0,kraken,115088.1,118.10000000000582,0.10272244933461408,697.1976860000001,-579.0976859999943,-0.5036946038096844
2025-09-12T13:12:42.400387+00:00,XRP/USD,bitfinex,3.0402,kraken,3.04197,0.0017700000000000493,0.05821985395697814,0.32244528000000006,-0.32067528,-10.547835010854548
2025-09-12T13:14:43.407498+00:00,BTC/USD,bitfinex,114950.0,kraken,115080.1,130.10000000000582,0.11317964332318906,697.125206,-567.0252059999942,-0.4932798660287031
2025-09-12T13:14:43.407498+00:00,XRP/USD,bitfinex,3.0385,bitstamp,3.04079,0.0022899999999999032,0.07536613460588788,0.32231916,-0.3200291600000001,-10.532471943393125
2025-09-12T13:16:41.233289+00:00,BTC/USD,bitfinex,114900.0,bitstamp,114969.0,69.0,0.06005221932114883,696.57414,-627.57414,-0.5461915926892951
2025-09-12T13:16:41.233289+00:00,XRP/USD,bitfinex,3.0361,coinbase,3.0377,0.0016000000000002679,0.05269918645631791,0.34629460000000006,-0.3446945999999998,-11.353203122426791
2025-09-12T13:18:42.000429+00:00,XRP/USD,bitfinex,3.0348,bitstamp,3.03971,0.004909999999999748,0.16178990378277802,0.32219944,-0.31728944000000026,-10.455036246210632
2025-09-12T13:18:42.000429+00:00,BTC/USD,bitfinex,114860.0,bitstamp,114953.0,93.0,0.08096813512101689,696.4291800000001,-603.4291800000001,-0.5253605955075745
2025-09-12T13:20:43.908081+00:00,XRP/USD,bitfinex,3.0351,kraken,3.03882,0.0037199999999999456,0.12256597805673439,0.32210748,-0.31838748000000006,-10.490180883661166
2025-09-12T13:20:43.908081+00:00,BTC/USD,bitfinex,114860.0,coinbase,114952.92,92.91999999999825,0.08089848511230911,1616.0522152,-1523.1322152000018,-1.3260771506181455
2025-09-12T13:22:43.930357+00:00,XRP/USD,bitfinex,3.0346,kraken,3.03881,0.004209999999999603,0.13873327621431497,0.32210544,-0.3178954400000004,-10.475694984511975
2025-09-12T13:22:43.930357+00:00,BTC/USD,bitfinex,114860.0,bitstamp,114930.0,70.0,0.060943757617969704,696.3358000000001,-626.3358000000001,-0.5453036740379593
2025-09-12T13:24:48.108618+00:00,XRP/USD,bitfinex,3.0343,kraken,3.03882,0.0045199999999998575,0.1489635171209128,0.32210587999999996,-0.3175858800000001,-10.466528688659661
2025-09-12T13:24:48.108618+00:00,BTC/USD,bitfinex,114840.0,bitstamp,114928.0,88.0,0.07662835249042146,696.28768,-608.28768,-0.5296827586206897
2025-09-12T13:26:45.512273+00:00,XRP/USD,bitfinex,3.0339,kraken,3.03882,0.004919999999999813,0.16216750716898426,0.32210508,-0.3171850800000002,-10.45469791357659
2025-09-12T13:26:45.512273+00:00,BTC/USD,bitfinex,114840.0,coinbase,114952.98,112.97999999999593,0.09838035527690345,1616.0129388,-1503.032938800004,-1.308806111807736
2025-09-12T13:28:41.981908+00:00,XRP/USD,bitfinex,3.0345,kraken,3.03882,0.0043199999999998795,0.14236282748393078,0.32210627999999997,-0.3177862800000001,-10.472442906574397
2025-09-12T13:28:41.981908+00:00,BTC/USD,bitfinex,114840.0,coinbase,114964.01,124.00999999999476,0.10798502264019048,1616.1459606,-1492.1359606000053,-1.2993172767328502
2025-09-12T13:30:44.616142+00:00,BTC/USD,bitfinex,114850.0,coinbase,115064.0,214.0,0.1863299956464954,1617.37184,-1403.37184,-1.2219171441010013
2025-09-12T13:30:44.616142+00:00,XRP/USD,bitfinex,3.0348,kraken,3.03882,0.0040199999999996905,0.1324634242783607,0.32210688,-0.3180868800000003,-10.48131277184659
2025-09-12T13:32:42.826141+00:00,XRP/USD,bitfinex,3.0348,bitstamp,3.0404,0.005599999999999827,0.1845261631738443,0.32227120000000004,-0.3166712000000002,-10.434664557796236
2025-09-12T13:32:42.826141+00:00,BTC/USD,bitfinex,114860.0,coinbase,115038.0,178.0,0.15497126937140868,1617.0782800000002,-1439.0782800000002,-1.2528976841372106
2025-09-12T13:34:40.473612+00:00,XRP/USD,bitfinex,3.0369,kraken,3.04304,0.006139999999999812,0.20217985445684125,0.32254996,-0.3164099600000002,-10.418846850406672
2025-09-12T13:34:40.473612+00:00,BTC/USD,bitfinex,114970.0,coinbase,115154.0,184.0,0.1600417500217448,1618.69724,-1434.69724,-1.2478883534835175
2025-09-12T13:36:48.302573+00:00,XRP/USD,bitfinex,3.0351,bitstamp,3.03933,0.004230000000000178,0.13936937827419782,0.32216052,-0.3179305199999998,-10.475125037066318
2025-09-12T13:36:48.302573+00:00,BTC/USD,bitfinex,114950.0,kraken,115076.1,126.10000000000582,0.10969986950848702,697.1089660000001,-571.0089659999943,-0.49674551196171757
2025-09-12T13:38:54.863212+00:00,XRP/USD,bitfinex,3.0271,kraken,3.03069,0.003589999999999982,0.11859535529054152,0.32124596000000005,-0.31765596000000007,-10.493738561659677
2025-09-12T13:38:54.863212+00:00,BTC/USD,bitfinex,114840.0,kraken,114952.4,112.39999999999418,0.09787530477185143,696.386744,-583.9867440000058,-0.5085220689655223
2025-09-12T13:40:46.481855+00:00,XRP/USD,bitfinex,3.026,kraken,3.0307,0.0047000000000001485,0.1553205551883724,0.3212448,-0.31654479999999985,-10.460832782551218
2025-09-12T13:40:46.481855+00:00,BTC/USD,bitfinex,114750.0,kraken,114912.1,162.10000000000582,0.14126361655773928,696.043126,-533.9431259999942,-0.46530991372548514
2025-09-12T13:42:48.360941+00:00,BTC/USD,bitfinex,114800.0,bitstamp,114989.0,189.0,0.16463414634146342,696.4553400000001,-507.4553400000001,-0.44203426829268305
2025-09-12T13:42:48.360941+00:00,XRP/USD,bitfinex,3.0287,bitstamp,3.0336,0.004899999999999682,0.16178558457422926,0.3215518,-0.3166518000000003,-10.455040116221491
2025-09-12T13:44:45.284512+00:00,XRP/USD,bitfinex,3.029,kraken,3.03421,0.005209999999999937,0.17200396170353044,0.32161584,-0.31640584000000005,-10.445884450313637
2025-09-12T13:44:45.284512+00:00,BTC/USD,bitfinex,114800.0,bitstamp,114992.0,192.0,0.1672473867595819,696.46752,-504.46752000000004,-0.4394316376306621
2025-09-12T13:46:51.855448+00:00,BTC/USD,bitfinex,114850.0,coinbase,114972.06,122.05999999999767,0.10627775359163924,1616.2630436,-1494.2030436000023,-1.3010039561166757
2025-09-12T13:46:51.855448+00:00,XRP/USD,bitfinex,3.0298,bitstamp,3.0326,0.0028000000000001357,0.09241534094660162,0.32145,-0.3186499999999999,-10.517195854511845
2025-09-12T13:48:42.862207+00:00,BTC/USD,bitfinex,114920.0,coinbase,115118.43,198.42999999999302,0.17266794291680562,1618.1682657999997,-1419.7382658000067,-1.235414432474771
2025-09-12T13:48:42.862207+00:00,XRP/USD,bitfinex,3.0324,coinbase,3.0376,0.005199999999999871,0.1714813349162337,0.34627600000000003,-0.34107600000000016,-11.247724574594386
2025-09-12T13:50:42.033377+00:00,XRP/USD,bitfinex,3.0339,kraken,3.03753,0.0036299999999998,0.11964797785028511,0.32197092,-0.3183409200000002,-10.492795411846146
2025-09-12T13:50:42.033377+00:00,BTC/USD,bitstamp,114983.0,kraken,115094.0,111.0,0.09653600967099484,977.855,-866.855,-0.7538984023725247
2025-09-12T13:52:43.525073+00:00,XRP/USD,bitfinex,3.0335,kraken,3.03701,0.003509999999999902,0.11570792813581349,0.32191604,-0.3184060400000001,-10.496325696390311
2025-09-12T13:52:43.525073+00:00,BTC/USD,bitfinex,114870.0,kraken,114930.3,60.30000000000291,0.05249412379211536,696.3570179999999,-636.057017999997,-0.5537190023504805
2025-09-12T13:54:46.032974+00:00,XRP/USD,bitfinex,3.0355,coinbase,3.0403,0.0047999999999999154,0.15812880909240376,0.3465846,-0.3417846000000001,-11.259581617525948
2025-09-12T13:54:46.032974+00:00,BTC/USD,bitfinex,114950.0,coinbase,115070.1,120.10000000000582,0.10448020878643395,1617.645406,-1497.5454059999943,-1.3027798225315306
2025-09-12T13:56:34.550376+00:00,BTC/USD,bitfinex,115030.0,coinbase,115232.12,202.11999999999534,0.17571068416934307,1619.7593671999998,-1417.6393672000045,-1.2324083866817392
2025-09-12T13:56:34.550376+00:00,XRP/USD,bitfinex,3.0414,coinbase,3.0451,0.0037000000000002586,0.12165450121655351,0.34713400000000005,-0.3434339999999998,-11.291970802919701
2025-09-12T13:58:35.028145+00:00,XRP/USD,bitfinex,3.0409,coinbase,3.0439,0.0029999999999996696,0.09865500345291424,0.3469986,-0.3439986000000003,-11.312394356933812
2025-09-12T13:58:35.028145+00:00,BTC/USD,bitfinex,115100.0,coinbase,115205.99,105.99000000000524,0.09208514335361011,1619.5842394000001,-1513.5942393999949,-1.3150254034752344
2025-09-12T14:00:34.990128+00:00,BTC/USD,bitfinex,115060.0,kraken,115207.9,147.89999999999418,0.12854163045367129,697.864074,-549.9640740000058,-0.47798024856597054
2025-09-12T14:00:34.990128+00:00,XRP/USD,bitfinex,3.0379,bitstamp,3.0412,0.0032999999999998586,0.10862767043022675,0.3223606,-0.31906060000000014,-10.502669607294516
2025-09-12T14:02:33.823640+00:00,XRP/USD,bitfinex,3.0448,coinbase,3.0496,0.0047999999999999154,0.15764582238570402,0.34764480000000003,-0.3428448000000001,-11.260010509721496
2025-09-12T14:02:33.823640+00:00,BTC/USD,bitfinex,115150.0,coinbase,115294.54,144.5399999999936,0.1255232305688177,1620.7521523999999,-1476.2121524000063,-1.2819905795918423
2025-09-12T14:04:35.488352+00:00,XRP/USD,bitfinex,3.0468,bitstamp,3.04931,0.0025100000000000122,0.08238151503216529,0.3232218400000001,-0.3207118400000001,-10.526186162531182
2025-09-12T14:04:35.488352+00:00,BTC/USD,bitfinex,115290.0,kraken,115375.1,85.10000000000582,0.07381386069911165,699.002906,-613.9029059999942,-0.5324858235753268
2025-09-12T14:06:35.763571+00:00,BTC/USD,bitfinex,115340.0,coinbase,115492.37,152.36999999999534,0.13210508063117335,1623.5179822,-1471.1479822000047,-1.2754881066412387
2025-09-12T14:06:35.763571+00:00,XRP/USD,bitfinex,3.0495,kraken,3.05247,0.002969999999999917,0.09739301524839866,0.32355588,-0.3205858800000001,-10.512735858337436
2025-09-12T14:08:34.504544+00:00,BTC/USD,bitfinex,115320.0,kraken,115454.0,134.0,0.11619840443981963,699.38324,-565.38324,-0.4902733610822061
2025-09-12T14:08:34.504544+00:00,XRP/USD,bitfinex,3.0508,bitstamp,3.05386,0.0030599999999996186,0.10030156024648021,0.32370304,-0.3206430400000004,-10.510129802019154
2025-09-12T14:10:35.005675+00:00,XRP/USD,bitfinex,3.0551,bitstamp,3.05758,0.0024800000000002598,0.08117573892835782,0.32409852000000006,-0.3216185199999998,-10.527266537920193
2025-09-12T14:10:35.005675+00:00,BTC/USD,bitfinex,115390.0,coinbase,115478.04,88.0399999999936,0.07629777277059849,1623.4451624,-1535.4051624000065,-1.330622378369015
2025-09-12T14:12:34.437785+00:00,BTC/USD,bitfinex,115340.0,kraken,115452.1,112.10000000000582,0.09719091382001545,699.415526,-587.3155259999942,-0.5092036812900937
2025-09-12T14:12:34.437785+00:00,XRP/USD,bitfinex,3.0535,kraken,3.05472,0.0012199999999999989,0.03995415097429176,0.32379788000000004,-0.32257788000000004,-10.564201080727036
2025-09-12T14:14:38.011251+00:00,BTC/USD,bitfinex,115150.0,kraken,115264.0,114.0,0.09900130264871906,698.27184,-584.27184,-0.5074006426400347
2025-09-12T14:14:38.011251+00:00,XRP/USD,bitfinex,3.054,bitstamp,3.057,0.0030000000000001137,0.09823182711198801,0.32403600000000005,-0.32103599999999993,-10.51198428290766
2025-09-12T14:16:35.950749+00:00,BTC/USD,bitfinex,115080.0,kraken,115204.1,124.10000000000582,0.10783802572124246,697.888646,-573.7886459999942,-0.49859979666318577
2025-09-12T14:16:35.950749+00:00,XRP/USD,bitfinex,3.0529,bitstamp,3.05518,0.0022799999999998377,0.07468308821120369,0.32384452,-0.3215645200000002,-10.533083952962762
2025-09-12T14:18:34.344221+00:00,BTC/USD,bitfinex,115180.0,coinbase,115312.0,132.0,0.11460322972738322,1621.0227200000002,-1489.0227200000002,-1.2927788852231292
2025-09-12T14:18:34.344221+00:00,XRP/USD,bitfinex,3.0591,bitstamp,3.06143,0.0023300000000001653,0.07616619267105244,0.32450692000000003,-0.32217691999999987,-10.531755091366737
2025-09-12T14:20:33.408455+00:00,BTC/USD,bitfinex,115270.0,coinbase,115360.01,90.00999999999476,0.07808623232410407,1621.7817205999997,-1531.771720600005,-1.3288554876377245
2025-09-12T14:20:33.408455+00:00,XRP/USD,coinbase,3.0627,bitstamp,3.06477,0.0020700000000002383,0.0675874228621882,0.81520398,-0.8131339799999998,-26.549579782544807
2025-09-12T14:22:33.990402+00:00,BTC/USD,bitfinex,115110.0,kraken,115240.1,130.10000000000582,0.11302232647033778,698.0948060000001,-567.9948059999942,-0.49343654417513183
2025-09-12T14:22:33.990402+00:00,XRP/USD,bitfinex,3.0551,kraken,3.05702,0.0019200000000001438,0.06284573336388806,0.32404028,-0.32212027999999987,-10.543690222905957
2025-09-12T14:24:36.396756+00:00,BTC/USD,bitfinex,115130.0,coinbase,115284.27,154.27000000000407,0.13399635194997314,1620.5882962,-1466.318296199996,-1.2736196440545435
2025-09-12T14:24:36.396756+00:00,XRP/USD,bitfinex,3.0559,coinbase,3.059,0.0031000000000003247,0.10144311004942325,0.3487198000000001,-0.34561979999999975,-11.309918518276115
2025-09-12T14:26:35.296350+00:00,XRP/USD,bitfinex,3.0569,kraken,3.06001,0.003109999999999946,0.10173705387811005,0.32435484000000003,-0.3212448400000001,-10.508843599725214
2025-09-12T14:26:35.296350+00:00,BTC/USD,bitfinex,115240.0,coinbase,115332.01,92.00999999999476,0.07984206872613221,1621.3840406000002,-1529.3740406000054,-1.3271208266227053
2025-09-12T14:28:33.164192+00:00,XRP/USD,bitfinex,3.0587,coinbase,3.061,0.0022999999999999687,0.07519534442737008,0.3489494,-0.34664940000000005,-11.333226534148496
2025-09-12T14:28:33.164192+00:00,BTC/USD,bitfinex,115240.0,coinbase,115302.68,62.679999999993015,0.05439083651509287,1621.0303207999998,-1558.3503208000068,-1.3522651169732791
2025-09-12T14:30:32.963060+00:00,BTC/USD,bitfinex,115150.0,bitstamp,115294.0,144.0,0.12505427702996091,698.39364,-554.39364,-0.4814534433347807
2025-09-12T14:30:32.963060+00:00,XRP/USD,bitfinex,3.0569,kraken,3.05858,0.0016799999999999038,0.05495763682161352,0.32420612000000004,-0.32252612000000014,-10.550757957407836
2025-09-12T14:32:32.710454+00:00,BTC/USD,bitfinex,115130.0,kraken,115278.1,148.10000000000582,0.12863719273864832,698.289086,-550.1890859999942,-0.4778850742638706
2025-09-12T14:32:32.710454+00:00,XRP/USD,bitfinex,3.0541,kraken,3.05702,0.0029200000000000337,0.0956091811008164,0.32403828,-0.32111828,-10.514334173733669
2025-09-12T14:34:32.858167+00:00,BTC/USD,bitfinex,115170.0,kraken,115278.1,108.10000000000582,0.09386124858904733,698.369086,-590.2690859999942,-0.5125198280802242
2025-09-12T14:34:32.858167+00:00,XRP/USD,bitfinex,3.0534,coinbase,3.0544,0.0009999999999998899,0.03275037662932763,0.3481996,-0.3471996000000001,-11.370917665553158
2025-09-12T14:36:32.784324+00:00,BTC/USD,bitfinex,115060.0,kraken,115186.1,126.10000000000582,0.10959499391622268,697.775566,-571.6755659999942,-0.49684996175907714
2025-09-12T14:36:32.784324+00:00,XRP/USD,bitfinex,3.0497,kraken,3.05191,0.0022099999999998232,0.0724661442109002,0.32349804,-0.32128804000000016,-10.535070334787033
2025-09-12T14:38:34.909907+00:00,BTC/USD,bitfinex,114920.0,kraken,115045.0,125.0,0.10877131917855899,696.9227,-571.9227,-0.4976702923773059
2025-09-12T14:38:34.909907+00:00,XRP/USD,bitfinex,3.046,coinbase,3.0488,0.0028000000000001357,0.0919238345371023,0.3475576,-0.3447575999999999,-11.318371634931054
2025-09-12T14:40:34.675362+00:00,XRP/USD,bitfinex,3.0404,kraken,3.04273,0.0023300000000001653,0.07663465333509292,0.32252472000000004,-0.3201947199999999,-10.531335350611757
2025-09-12T14:40:34.675362+00:00,BTC/USD,bitfinex,114950.0,coinbase,115023.52,73.52000000000407,0.06395824271422712,1617.0836512,-1543.563651199996,-1.3428130936929066
2025-09-12T14:42:34.935580+00:00,XRP/USD,bitfinex,3.0377,kraken,3.04101,0.003309999999999924,0.10896401883003339,0.32234044,-0.3190304400000001,-10.502368239128291
2025-09-12T14:42:34.935580+00:00,BTC/USD,bitfinex,114910.0,coinbase,114988.0,78.0,0.06787920981637804,1616.57528,-1538.57528,-1.3389394134540074
2025-09-12T14:44:33.804226+00:00,XRP/USD,bitfinex,3.0359,kraken,3.0398,0.0039000000000002366,0.12846272933891884,0.322211,-0.3183109999999998,-10.48489739451233
2025-09-12T14:44:33.804226+00:00,BTC/USD,bitfinex,114870.0,kraken,114946.4,76.39999999999418,0.06650996778967022,696.422384,-620.0223840000058,-0.5397600626795558
2025-09-12T14:46:33.350814+00:00,XRP/USD,bitfinex,3.0346,bitstamp,3.03712,0.0025199999999996336,0.08304224609502517,0.32192968,-0.31940968000000036,-10.525594147498857
