timestamp,symbol,min_ex,min_price,max_ex,max_price,spread_abs,spread_pct
2025-09-10T18:30:23.210973+00:00,XRP/USD,bitfinex,2.9892,coinbase,2.9902,0.001000000000000334,0.033453766894163454
2025-09-10T18:30:23.210973+00:00,BTC/USD,bitstamp,113392.0,coinbase,113405.0,13.0,0.011464653591082263
2025-09-10T18:32:23.569041+00:00,XRP/USD,bitfinex,2.9926,bitstamp,2.99424,0.0016400000000000858,0.0548018445498926
2025-09-10T18:32:23.569041+00:00,BTC/USD,kraken,113391.0,coinbase,113440.0,49.0,0.04321330617068374
2025-09-10T18:33:49.549900+00:00,BTC/USD,kraken,113410.6,bitstamp,113502.0,91.39999999999418,0.08059211396465073
2025-09-10T18:33:49.549900+00:00,XRP/USD,bitfinex,2.9929,bitstamp,2.99422,0.0013199999999997658,0.04410438036686043
2025-09-10T18:34:24.062662+00:00,XRP/USD,bitfinex,2.9936,coinbase,2.9956,0.002000000000000224,0.0668091929449567
2025-09-10T18:34:24.062662+00:00,BTC/USD,bitfinex,113490.0,bitstamp,113528.0,38.0,0.03348312626663142
2025-09-10T18:36:22.044160+00:00,BTC/USD,coinbase,113502.45,kraken,113575.4,72.94999999999709,0.06427174038974233
2025-09-10T18:36:22.044160+00:00,XRP/USD,coinbase,2.9927,bitfinex,2.994,0.0013000000000000789,0.043439034985133115
2025-09-10T18:38:26.658791+00:00,BTC/USD,bitfinex,113510.0,coinbase,113576.56,66.55999999999767,0.05863800546207178
2025-09-10T18:38:26.658791+00:00,XRP/USD,bitfinex,2.9934,bitstamp,2.99514,0.0017400000000002969,0.0581278813389556
2025-09-10T18:40:24.000042+00:00,XRP/USD,bitfinex,2.9941,coinbase,2.9958,0.0017000000000000348,0.05677833071707808
2025-09-10T18:40:24.000042+00:00,BTC/USD,bitfinex,113540.0,coinbase,113580.29,40.2899999999936,0.03548529152720944
2025-09-10T18:42:25.925162+00:00,XRP/USD,coinbase,2.9931,kraken,2.99454,0.0014400000000001079,0.04811065450536593
2025-09-10T18:42:25.925162+00:00,BTC/USD,coinbase,113519.16,kraken,113552.5,33.33999999999651,0.029369491458531325
2025-09-10T18:44:27.186013+00:00,XRP/USD,bitfinex,2.9938,kraken,2.99483,0.0010300000000000864,0.034404435834059936
2025-09-10T18:44:27.186013+00:00,BTC/USD,bitfinex,113520.0,coinbase,113553.04,33.0399999999936,0.029105003523602537
2025-09-10T18:44:39.739424+00:00,XRP/USD,bitfinex,2.9938,kraken,2.99483,0.0010300000000000864,0.034404435834059936
2025-09-10T18:44:39.739424+00:00,BTC/USD,bitfinex,113520.0,kraken,113552.6,32.60000000000582,0.028717406624388497
2025-09-10T18:46:42.642361+00:00,BTC/USD,coinbase,113476.03,bitfinex,113520.0,43.970000000001164,0.03874827133095964
2025-09-10T18:46:42.642361+00:00,XRP/USD,coinbase,2.9924,bitfinex,2.9933,0.0009000000000001229,0.03007619302232733
2025-09-10T18:48:38.934524+00:00,BTC/USD,coinbase,113466.37,bitfinex,113500.0,33.63000000000466,0.029638737892121392
2025-09-10T18:48:38.934524+00:00,XRP/USD,bitfinex,2.993,coinbase,2.9935,0.000500000000000167,0.01670564650852546
2025-09-10T18:48:42.777881+00:00,BTC/USD,coinbase,113466.3,bitfinex,113500.0,33.69999999999709,0.0297004485032094
2025-09-10T18:48:42.777881+00:00,XRP/USD,bitfinex,2.993,kraken,2.99331,0.0003100000000002545,0.01035750083529083
2025-09-10T18:50:43.838469+00:00,XRP/USD,bitstamp,2.99228,kraken,2.99338,0.001100000000000101,0.03676126565696061
2025-09-10T18:50:43.838469+00:00,BTC/USD,kraken,113426.7,coinbase,113456.16,29.460000000006403,0.025972720708621867
2025-09-10T18:52:45.572308+00:00,XRP/USD,bitstamp,2.99449,kraken,2.99541,0.000920000000000254,0.030723094750700588
2025-09-10T18:52:45.572308+00:00,BTC/USD,bitstamp,113398.0,bitfinex,113430.0,32.0,0.028219192578352353
2025-09-10T18:54:46.469830+00:00,XRP/USD,bitfinex,2.9974,bitstamp,2.99981,0.0024100000000002453,0.08040301594716238
2025-09-10T18:54:46.469830+00:00,BTC/USD,kraken,113438.8,bitstamp,113523.0,84.19999999999709,0.07422504469370012
2025-09-10T18:55:04.689052+00:00,XRP/USD,bitfinex,2.9974,kraken,3.00022,0.0028200000000002667,0.09408153733236362
2025-09-10T18:55:04.689052+00:00,BTC/USD,kraken,113482.7,bitstamp,113514.0,31.30000000000291,0.02758129653242557
2025-09-10T18:56:44.663447+00:00,XRP/USD,bitstamp,2.99839,kraken,3.00132,0.002930000000000099,0.09771910925530365
2025-09-10T18:56:44.663447+00:00,BTC/USD,bitstamp,113616.0,bitfinex,113640.0,24.0,0.021123785382340516
2025-09-10T18:58:43.218579+00:00,BTC/USD,bitfinex,113610.0,bitstamp,113659.0,49.0,0.04313000616142945
2025-09-10T18:58:43.218579+00:00,XRP/USD,bitfinex,2.9985,kraken,2.99974,0.0012400000000001299,0.041354010338506914
2025-09-10T19:18:50.946461+00:00,XRP/USD,bitfinex,2.9877,kraken,2.99001,0.0023100000000000342,0.0773169996987661
2025-09-10T19:18:50.946461+00:00,BTC/USD,coinbase,113318.25,bitfinex,113340.0,21.75,0.019193730930366467
2025-09-10T19:20:40.076931+00:00,XRP/USD,bitstamp,2.98766,kraken,2.9898,0.0021399999999998087,0.07162796302122092
2025-09-10T19:20:40.076931+00:00,BTC/USD,kraken,113319.8,bitfinex,113340.0,20.19999999999709,0.017825658005041566
2025-09-10T19:21:04.337394+00:00,XRP/USD,bitstamp,2.98474,bitfinex,2.9861,0.0013600000000000279,0.04556510784859076
2025-09-10T19:21:04.337394+00:00,BTC/USD,coinbase,113297.15,bitfinex,113340.0,42.85000000000582,0.037820898407423156
2025-09-10T19:22:35.926767+00:00,XRP/USD,bitfinex,2.983,kraken,2.98394,0.0009399999999999409,0.031511900771033885
2025-09-10T19:22:35.926767+00:00,BTC/USD,coinbase,113279.99,bitstamp,113302.0,22.00999999999476,0.01942973335360884
2025-09-10T19:24:28.324883+00:00,XRP/USD,bitfinex,2.9794,coinbase,2.9816,0.0021999999999997577,0.07384037054439678
2025-09-10T19:24:28.324883+00:00,BTC/USD,bitfinex,113290.0,kraken,113317.3,27.30000000000291,0.02409744902462963
2025-09-10T19:24:34.741009+00:00,XRP/USD,bitfinex,2.9792,kraken,2.98127,0.0020699999999997942,0.06948174006443993
2025-09-10T19:24:34.741009+00:00,BTC/USD,bitfinex,113290.0,kraken,113317.2,27.19999999999709,0.024009179980578242
2025-09-11T21:16:52.236782+00:00,XRP/USD,bitfinex,3.0186,coinbase,3.0231,0.0044999999999997264,0.14907573047107023
2025-09-11T21:16:52.236782+00:00,BTC/USD,bitfinex,114350.0,kraken,114490.5,140.5,0.12286838653257544
2025-09-11T21:18:46.593654+00:00,BTC/USD,bitfinex,114350.0,kraken,114490.5,140.5,0.12286838653257544
2025-09-11T21:18:46.593654+00:00,XRP/USD,bitfinex,3.0184,kraken,3.02017,0.0017699999999996052,0.05864033925257107
2025-09-11T21:20:46.935979+00:00,BTC/USD,bitfinex,114360.0,kraken,114490.5,130.5,0.11411332633788036
2025-09-11T21:20:46.935979+00:00,XRP/USD,bitfinex,3.0184,coinbase,3.021,0.0025999999999997137,0.0861383514444644
2025-09-11T21:22:49.392211+00:00,BTC/USD,bitfinex,114360.0,kraken,114490.4,130.39999999999418,0.11402588317593054
2025-09-11T21:22:49.392211+00:00,XRP/USD,bitfinex,3.0167,kraken,3.02007,0.003369999999999873,0.1117114728014013
2025-09-11T21:24:46.803211+00:00,XRP/USD,bitfinex,3.0133,kraken,3.01796,0.0046599999999998865,0.15464772840407148
2025-09-11T21:24:46.803211+00:00,BTC/USD,bitfinex,114360.0,kraken,114490.5,130.5,0.11411332633788036
2025-09-11T21:26:51.186241+00:00,BTC/USD,bitfinex,114360.0,kraken,114490.4,130.39999999999418,0.11402588317593054
2025-09-11T21:26:51.186241+00:00,XRP/USD,bitfinex,3.0138,coinbase,3.0171,0.0033000000000003027,0.10949631694207654
2025-09-11T21:28:42.899060+00:00,BTC/USD,bitfinex,114360.0,coinbase,114496.01,136.00999999999476,0.11893144456103075
2025-09-11T21:28:42.899060+00:00,XRP/USD,bitfinex,3.0138,kraken,3.01634,0.0025400000000002088,0.08427898334329448
2025-09-11T21:30:39.019890+00:00,BTC/USD,bitfinex,114360.0,kraken,114490.5,130.5,0.11411332633788036
2025-09-11T21:30:39.019890+00:00,XRP/USD,bitfinex,3.0133,kraken,3.01597,0.002669999999999728,0.08860717485811995
2025-09-11T21:32:57.730069+00:00,BTC/USD,bitfinex,114370.0,coinbase,114526.93,156.92999999999302,0.13721255574013555
2025-09-11T21:32:57.730069+00:00,XRP/USD,bitfinex,3.0129,kraken,3.01597,0.003069999999999684,0.10189518404194245
2025-09-11T21:34:41.294804+00:00,BTC/USD,bitfinex,114370.0,coinbase,114530.86,160.86000000000058,0.1406487715309964
2025-09-11T21:34:41.294804+00:00,XRP/USD,bitfinex,3.0127,kraken,3.01597,0.003269999999999662,0.10854051183322806
2025-09-11T21:36:43.975995+00:00,BTC/USD,bitfinex,114370.0,coinbase,114529.16,159.1600000000035,0.13916236775378463
2025-09-11T21:36:43.975995+00:00,XRP/USD,bitfinex,3.0127,kraken,3.01596,0.0032600000000000406,0.10820858366249679
2025-09-11T21:38:41.940473+00:00,BTC/USD,bitfinex,114410.0,coinbase,114550.04,140.0399999999936,0.1224018879468522
2025-09-11T21:38:41.940473+00:00,XRP/USD,bitfinex,3.0132,kraken,3.0166,0.0034000000000000696,0.11283685118810799
2025-09-11T21:40:41.110895+00:00,XRP/USD,bitfinex,3.0132,bitstamp,3.01741,0.004210000000000047,0.13971857161821477
2025-09-11T21:40:41.110895+00:00,BTC/USD,bitfinex,114410.0,coinbase,114559.43,149.42999999999302,0.13060921248142035
2025-09-11T21:42:38.789645+00:00,BTC/USD,bitfinex,114420.0,coinbase,114556.68,136.67999999999302,0.11945464079705734
2025-09-11T21:42:38.789645+00:00,XRP/USD,bitfinex,3.0133,bitstamp,3.01499,0.0016899999999999693,0.05608469120233529
2025-09-11T21:44:50.349212+00:00,XRP/USD,bitfinex,3.0138,bitstamp,3.01898,0.0051800000000001845,0.17187603689694686
2025-09-11T21:44:50.349212+00:00,BTC/USD,bitfinex,114420.0,bitstamp,114554.0,134.0,0.11711239293829749
2025-09-11T21:46:35.326448+00:00,XRP/USD,bitfinex,3.0149,bitstamp,3.01929,0.004389999999999894,0.14561013632292594
2025-09-11T21:46:35.326448+00:00,BTC/USD,bitfinex,114420.0,bitstamp,114530.0,110.0,0.09613703897919944
2025-09-11T21:49:11.207575+00:00,BTC/USD,bitfinex,114410.0,coinbase,114521.4,111.39999999999418,0.0973691110916827
2025-09-11T21:49:11.207575+00:00,XRP/USD,bitfinex,3.0152,kraken,3.01733,0.002129999999999743,0.07064208012734623
2025-09-11T21:50:34.509975+00:00,XRP/USD,bitfinex,3.0132,bitstamp,3.01684,0.0036400000000003097,0.1208018053896293
2025-09-11T21:50:34.509975+00:00,BTC/USD,bitfinex,114410.0,coinbase,114526.26,116.25999999999476,0.10161699152171555
2025-09-11T21:52:35.558961+00:00,BTC/USD,bitfinex,114410.0,coinbase,114521.43,111.42999999999302,0.09739533257581769
2025-09-11T21:52:35.558961+00:00,XRP/USD,bitfinex,3.0132,kraken,3.01579,0.0025900000000000922,0.08595513075800121
2025-09-11T21:54:40.319184+00:00,XRP/USD,bitfinex,3.0118,coinbase,3.0161,0.0042999999999997485,0.14277176439337766
2025-09-11T21:54:40.319184+00:00,BTC/USD,bitfinex,114410.0,coinbase,114527.75,117.75,0.10291932523380824
2025-09-11T21:56:39.536710+00:00,XRP/USD,bitfinex,3.0118,bitstamp,3.01575,0.00395000000000012,0.1311508068264865
2025-09-11T21:56:39.536710+00:00,BTC/USD,bitfinex,114410.0,coinbase,114554.44,144.44000000000233,0.12624770562014012
2025-09-11T21:58:41.071163+00:00,XRP/USD,bitfinex,3.0122,bitstamp,3.01604,0.0038399999999998435,0.1274815749286184
2025-09-11T21:58:41.071163+00:00,BTC/USD,bitfinex,114420.0,coinbase,114550.33,130.33000000000175,0.11390491172872028
2025-09-11T22:00:40.644066+00:00,XRP/USD,bitfinex,3.0117,kraken,3.0158,0.004100000000000215,0.13613573729123798
2025-09-11T22:00:40.644066+00:00,BTC/USD,bitfinex,114420.0,coinbase,114526.84,106.83999999999651,0.09337528404124848
2025-09-11T22:02:38.878498+00:00,XRP/USD,bitfinex,3.0114,kraken,3.0158,0.0043999999999999595,0.14611144318257155
2025-09-11T22:02:38.878498+00:00,BTC/USD,bitfinex,114410.0,bitstamp,114520.0,110.0,0.0961454418320077
2025-09-11T22:06:43.018347+00:00,XRP/USD,bitfinex,3.012,kraken,3.0158,0.0038000000000000256,0.12616201859229834
2025-09-11T22:06:43.018347+00:00,BTC/USD,bitfinex,114410.0,bitstamp,114500.0,90.0,0.07866445240800629
2025-09-11T22:08:36.391991+00:00,BTC/USD,bitfinex,114390.0,bitstamp,114554.0,164.0,0.14336917562724014
2025-09-11T22:08:36.391991+00:00,XRP/USD,bitfinex,3.0116,bitstamp,3.01588,0.0042800000000000615,0.14211714703148032
2025-09-11T22:10:34.944147+00:00,XRP/USD,bitfinex,3.0126,coinbase,3.0173,0.0047000000000001485,0.15601141870809762
2025-09-11T22:10:34.944147+00:00,BTC/USD,bitfinex,114420.0,bitstamp,114552.0,132.0,0.11536444677503932
2025-09-11T22:12:34.344519+00:00,XRP/USD,bitfinex,3.0166,kraken,3.02014,0.0035400000000000986,0.11735065968309019
2025-09-11T22:12:34.344519+00:00,BTC/USD,bitfinex,114460.0,coinbase,114576.02,116.02000000000407,0.10136292154464797
2025-09-11T22:14:36.052646+00:00,BTC/USD,bitfinex,114460.0,coinbase,114596.36,136.36000000000058,0.11913332168443176
2025-09-11T22:14:36.052646+00:00,XRP/USD,bitfinex,3.0151,bitstamp,3.01771,0.0026100000000002233,0.08656429305828077
2025-09-11T22:16:38.514355+00:00,BTC/USD,bitfinex,114460.0,bitstamp,114592.0,132.0,0.11532413070068147
2025-09-11T22:16:38.514355+00:00,XRP/USD,bitfinex,3.0133,kraken,3.01674,0.0034399999999998876,0.11416055487339087
2025-09-11T22:18:33.861937+00:00,XRP/USD,bitfinex,3.0133,kraken,3.01817,0.00486999999999993,0.16161683204459992
2025-09-11T22:18:33.861937+00:00,BTC/USD,bitfinex,114470.0,bitstamp,114608.0,138.0,0.12055560408840743
2025-09-11T22:20:33.340908+00:00,XRP/USD,bitfinex,3.0148,bitstamp,3.01945,0.004649999999999821,0.15423908716995557
2025-09-11T22:20:33.340908+00:00,BTC/USD,bitfinex,114540.0,bitstamp,114685.0,145.0,0.12659332984110352
2025-09-11T22:22:33.491396+00:00,BTC/USD,bitfinex,114720.0,bitstamp,114927.0,207.0,0.18043933054393305
2025-09-11T22:22:33.491396+00:00,XRP/USD,bitfinex,3.0185,bitstamp,3.02278,0.0042800000000000615,0.1417922809342409
2025-09-11T22:24:33.009794+00:00,BTC/USD,bitfinex,114850.0,bitstamp,115161.0,311.0,0.27078798432738355
2025-09-11T22:24:33.009794+00:00,XRP/USD,bitfinex,3.0194,bitstamp,3.02698,0.00757999999999992,0.25104325362654567
2025-09-11T22:26:36.370743+00:00,XRP/USD,bitfinex,3.022,bitstamp,3.02679,0.004790000000000294,0.15850430178690583
2025-09-11T22:26:36.370743+00:00,BTC/USD,bitfinex,114960.0,kraken,115099.9,139.89999999999418,0.12169450243562471
2025-09-11T22:28:34.503534+00:00,XRP/USD,bitfinex,3.0243,bitstamp,3.02917,0.00486999999999993,0.16102899844591903
2025-09-11T22:28:34.503534+00:00,BTC/USD,bitfinex,115000.0,kraken,115147.7,147.6999999999971,0.12843478260869312
2025-09-11T22:30:34.036751+00:00,BTC/USD,bitfinex,114880.0,coinbase,115070.01,190.00999999999476,0.16539867688021828
2025-09-11T22:30:34.036751+00:00,XRP/USD,bitfinex,3.0227,coinbase,3.0256,0.0028999999999999027,0.0959407152545705
2025-09-11T22:32:36.885939+00:00,BTC/USD,bitfinex,114900.0,bitstamp,115092.0,192.0,0.1671018276762402
2025-09-11T22:32:36.885939+00:00,XRP/USD,bitfinex,3.022,bitstamp,3.02552,0.0035200000000004117,0.11647915287890179
2025-09-11T22:34:38.525560+00:00,XRP/USD,bitfinex,3.0239,coinbase,3.029,0.0051000000000001044,0.16865637091173996
2025-09-11T22:34:38.525560+00:00,BTC/USD,bitfinex,115000.0,bitstamp,115157.0,157.0,0.13652173913043478
2025-09-11T22:36:35.552275+00:00,XRP/USD,bitfinex,3.0235,coinbase,3.0273,0.0038000000000000256,0.12568215644121136
2025-09-11T22:36:35.552275+00:00,BTC/USD,bitfinex,115040.0,kraken,115137.7,97.69999999999709,0.08492698191932987
2025-09-11T22:38:36.781871+00:00,BTC/USD,bitfinex,115020.0,coinbase,115140.06,120.05999999999767,0.10438184663536575
2025-09-11T22:38:36.781871+00:00,XRP/USD,bitfinex,3.0242,bitstamp,3.02716,0.0029599999999998516,0.0978771245287961
2025-09-11T22:40:42.841925+00:00,BTC/USD,bitfinex,115020.0,bitstamp,115198.0,178.0,0.15475569466179795
2025-09-11T22:40:42.841925+00:00,XRP/USD,bitfinex,3.024,bitstamp,3.02619,0.0021900000000001363,0.07242063492063942
2025-09-11T22:42:39.151830+00:00,BTC/USD,bitfinex,115080.0,bitstamp,115257.0,177.0,0.1538060479666319
2025-09-11T22:42:39.151830+00:00,XRP/USD,bitfinex,3.024,bitstamp,3.02851,0.004509999999999792,0.14914021164020477
2025-09-11T22:44:36.009487+00:00,XRP/USD,bitfinex,3.024,coinbase,3.0274,0.0034000000000000696,0.11243386243386473
2025-09-11T22:44:36.009487+00:00,BTC/USD,bitfinex,115070.0,kraken,115184.9,114.89999999999418,0.09985226383939705
2025-09-11T22:46:46.814750+00:00,BTC/USD,bitfinex,115120.0,bitstamp,115295.0,175.0,0.15201528839471856
2025-09-11T22:46:46.814750+00:00,XRP/USD,bitfinex,3.024,coinbase,3.028,0.0040000000000000036,0.1322751322751324
2025-09-11T22:48:35.095639+00:00,XRP/USD,bitfinex,3.0241,bitstamp,3.02794,0.0038400000000002876,0.12697992791244628
2025-09-11T22:48:35.095639+00:00,BTC/USD,bitfinex,115130.0,kraken,115260.5,130.5,0.11335012594458438
2025-09-11T22:50:47.126558+00:00,BTC/USD,bitfinex,115130.0,coinbase,115278.51,148.50999999999476,0.12899331190827304
2025-09-11T22:50:47.126558+00:00,XRP/USD,bitfinex,3.0254,bitstamp,3.02858,0.0031799999999999606,0.10511006809016861
2025-09-11T22:52:54.849295+00:00,BTC/USD,bitfinex,115120.0,coinbase,115269.02,149.02000000000407,0.12944753300903758
2025-09-11T22:52:54.849295+00:00,XRP/USD,bitfinex,3.0254,kraken,3.02903,0.003630000000000244,0.11998413432935295
2025-09-11T22:55:07.090864+00:00,BTC/USD,bitfinex,115130.0,coinbase,115274.0,144.0,0.1250760010423
2025-09-11T22:55:07.090864+00:00,XRP/USD,bitfinex,3.0246,kraken,3.02826,0.0036599999999999966,0.1210077365602062
2025-09-11T22:56:51.872501+00:00,XRP/USD,bitfinex,3.025,kraken,3.02921,0.004210000000000047,0.13917355371900983
2025-09-11T22:56:51.872501+00:00,BTC/USD,bitfinex,115130.0,bitstamp,115277.0,147.0,0.1276817510640146
2025-09-11T22:58:58.783346+00:00,XRP/USD,bitfinex,3.0251,kraken,3.0292,0.0040999999999997705,0.1355327096624829
2025-09-11T22:58:58.783346+00:00,BTC/USD,bitfinex,115130.0,kraken,115184.2,54.19999999999709,0.04707721705897428
2025-09-11T23:00:45.997018+00:00,BTC/USD,bitfinex,115000.0,bitstamp,115227.0,227.0,0.1973913043478261
2025-09-11T23:00:45.997018+00:00,XRP/USD,bitfinex,3.0235,bitstamp,3.02647,0.0029700000000003612,0.09823052753432648
2025-09-11T23:02:50.041791+00:00,BTC/USD,bitfinex,115050.0,bitstamp,115252.0,202.0,0.17557583659278575
2025-09-11T23:02:50.041791+00:00,XRP/USD,bitfinex,3.0235,bitstamp,3.02707,0.003570000000000295,0.11807507855135753
2025-09-11T23:04:47.473611+00:00,XRP/USD,bitfinex,3.0248,kraken,3.02896,0.004160000000000164,0.13752975403332993
2025-09-11T23:04:47.473611+00:00,BTC/USD,bitfinex,115080.0,bitstamp,115208.0,128.0,0.11122697254084114
2025-09-11T23:06:44.197589+00:00,XRP/USD,bitfinex,3.0286,coinbase,3.0333,0.0047000000000001485,0.1551872152149557
2025-09-11T23:06:44.197589+00:00,BTC/USD,bitfinex,115100.0,coinbase,115264.0,164.0,0.1424847958297133
2025-09-11T23:08:47.021530+00:00,XRP/USD,bitfinex,3.0305,bitstamp,3.03467,0.004170000000000229,0.137601055931372
2025-09-11T23:08:47.021530+00:00,BTC/USD,bitfinex,115140.0,coinbase,115294.49,154.49000000000524,0.13417578599965715
2025-09-11T23:10:44.854799+00:00,XRP/USD,bitfinex,3.0354,bitstamp,3.03968,0.0042800000000000615,0.14100283323450158
2025-09-11T23:10:44.854799+00:00,BTC/USD,bitfinex,115180.0,coinbase,115302.02,122.02000000000407,0.10593853099496793
2025-09-11T23:12:45.904354+00:00,BTC/USD,bitfinex,115210.0,bitstamp,115405.0,195.0,0.16925614095998612
2025-09-11T23:12:45.904354+00:00,XRP/USD,bitfinex,3.0376,kraken,3.03979,0.0021900000000001363,0.07209639188833739
2025-09-11T23:15:10.469872+00:00,BTC/USD,bitfinex,115230.0,bitstamp,115428.0,198.0,0.17183025253840145
2025-09-11T23:15:10.469872+00:00,XRP/USD,bitfinex,3.0407,bitstamp,3.04297,0.002269999999999772,0.07465386259742073
2025-09-11T23:16:55.576617+00:00,BTC/USD,bitfinex,115250.0,coinbase,115385.46,135.4600000000064,0.11753579175705545
2025-09-11T23:16:55.576617+00:00,XRP/USD,bitfinex,3.0366,bitstamp,3.03907,0.0024700000000001943,0.08134097345716243
2025-09-11T23:18:50.459585+00:00,BTC/USD,bitfinex,115250.0,coinbase,115390.82,140.82000000000698,0.12218655097614489
2025-09-11T23:18:50.459585+00:00,XRP/USD,bitfinex,3.0364,bitstamp,3.03949,0.003089999999999815,0.10176524832037331
2025-09-11T23:20:45.808255+00:00,BTC/USD,bitfinex,115250.0,coinbase,115405.81,155.80999999999767,0.1351930585683277
2025-09-11T23:20:45.808255+00:00,XRP/USD,bitfinex,3.0415,bitstamp,3.04541,0.003909999999999858,0.1285549893144783
2025-09-11T23:22:49.972941+00:00,BTC/USD,bitfinex,115250.0,coinbase,115417.7,167.6999999999971,0.1455097613882838
2025-09-11T23:22:49.972941+00:00,XRP/USD,bitfinex,3.0459,coinbase,3.0497,0.0038000000000000256,0.12475787123674531
2025-09-11T23:24:48.327236+00:00,BTC/USD,bitfinex,115250.0,coinbase,115402.01,152.00999999999476,0.13189587852494122
2025-09-11T23:24:48.327236+00:00,XRP/USD,bitfinex,3.0441,kraken,3.04675,0.002650000000000041,0.0870536447554299
2025-09-11T23:26:44.523472+00:00,BTC/USD,bitfinex,115250.0,kraken,115361.0,111.0,0.09631236442516268
2025-09-11T23:26:44.523472+00:00,XRP/USD,bitfinex,3.0434,kraken,3.04536,0.0019599999999999618,0.06440165604258269
2025-09-11T23:28:43.390921+00:00,BTC/USD,bitfinex,115250.0,coinbase,115378.0,128.0,0.11106290672451194
2025-09-11T23:28:43.390921+00:00,XRP/USD,bitfinex,3.0421,bitstamp,3.04479,0.002689999999999859,0.08842575852206894
2025-09-11T23:30:48.716931+00:00,BTC/USD,bitfinex,115250.0,coinbase,115402.0,152.0,0.1318872017353579
2025-09-11T23:30:48.716931+00:00,XRP/USD,bitfinex,3.0416,bitstamp,3.04379,0.0021900000000001363,0.07200157811678513
2025-09-11T23:32:48.960733+00:00,XRP/USD,bitfinex,3.038,kraken,3.0421,0.004100000000000215,0.13495720868993466
2025-09-11T23:32:48.960733+00:00,BTC/USD,bitfinex,115290.0,coinbase,115405.99,115.99000000000524,0.10060716454159532
2025-09-11T23:35:29.232817+00:00,BTC/USD,bitfinex,115260.0,kraken,115379.8,119.80000000000291,0.10393892070102631
2025-09-11T23:35:29.232817+00:00,XRP/USD,bitfinex,3.0375,bitstamp,3.04042,0.0029200000000000337,0.09613168724279945
2025-09-11T23:40:12.968733+00:00,BTC/USD,bitfinex,115260.0,coinbase,115390.1,130.10000000000582,0.11287523859101667
2025-09-11T23:40:12.968733+00:00,XRP/USD,bitfinex,3.0394,kraken,3.04249,0.003089999999999815,0.10166480226359857
2025-09-12T13:06:54.218585+00:00,XRP/USD,bitfinex,3.0403,kraken,3.04381,0.003510000000000346,0.1154491333092243
2025-09-12T13:06:54.218585+00:00,BTC/USD,bitfinex,114970.0,kraken,115095.9,125.89999999999418,0.10950682786813445
2025-09-12T13:09:00.573666+00:00,BTC/USD,bitfinex,114950.0,kraken,115094.0,144.0,0.1252718573292736
2025-09-12T13:09:00.573666+00:00,XRP/USD,bitfinex,3.0399,bitstamp,3.04336,0.0034600000000000186,0.11381953353728803
2025-09-12T13:10:41.984628+00:00,XRP/USD,bitfinex,3.0417,kraken,3.04574,0.0040399999999998215,0.13282046224150382
2025-09-12T13:10:41.984628+00:00,BTC/USD,bitfinex,114980.0,kraken,115094.0,114.0,0.09914767785701863
2025-09-12T13:12:42.400387+00:00,BTC/USD,bitfinex,114970.0,kraken,115088.1,118.10000000000582,0.10272244933461408
2025-09-12T13:12:42.400387+00:00,XRP/USD,bitfinex,3.0402,kraken,3.04197,0.0017700000000000493,0.05821985395697814
2025-09-12T13:14:43.407498+00:00,BTC/USD,bitfinex,114950.0,kraken,115080.1,130.10000000000582,0.11317964332318906
2025-09-12T13:14:43.407498+00:00,XRP/USD,bitfinex,3.0385,bitstamp,3.04079,0.0022899999999999032,0.07536613460588788
2025-09-12T13:16:41.233289+00:00,BTC/USD,bitfinex,114900.0,bitstamp,114969.0,69.0,0.06005221932114883
2025-09-12T13:16:41.233289+00:00,XRP/USD,bitfinex,3.0361,coinbase,3.0377,0.0016000000000002679,0.05269918645631791
2025-09-12T13:18:42.000429+00:00,XRP/USD,bitfinex,3.0348,bitstamp,3.03971,0.004909999999999748,0.16178990378277802
2025-09-12T13:18:42.000429+00:00,BTC/USD,bitfinex,114860.0,bitstamp,114953.0,93.0,0.08096813512101689
2025-09-12T13:20:43.908081+00:00,XRP/USD,bitfinex,3.0351,kraken,3.03882,0.0037199999999999456,0.12256597805673439
2025-09-12T13:20:43.908081+00:00,BTC/USD,bitfinex,114860.0,coinbase,114952.92,92.91999999999825,0.08089848511230911
2025-09-12T13:22:43.930357+00:00,XRP/USD,bitfinex,3.0346,kraken,3.03881,0.004209999999999603,0.13873327621431497
2025-09-12T13:22:43.930357+00:00,BTC/USD,bitfinex,114860.0,bitstamp,114930.0,70.0,0.060943757617969704
2025-09-12T13:24:48.108618+00:00,XRP/USD,bitfinex,3.0343,kraken,3.03882,0.0045199999999998575,0.1489635171209128
2025-09-12T13:24:48.108618+00:00,BTC/USD,bitfinex,114840.0,bitstamp,114928.0,88.0,0.07662835249042146
2025-09-12T13:26:45.512273+00:00,XRP/USD,bitfinex,3.0339,kraken,3.03882,0.004919999999999813,0.16216750716898426
2025-09-12T13:26:45.512273+00:00,BTC/USD,bitfinex,114840.0,coinbase,114952.98,112.97999999999593,0.09838035527690345
2025-09-12T13:28:41.981908+00:00,XRP/USD,bitfinex,3.0345,kraken,3.03882,0.0043199999999998795,0.14236282748393078
2025-09-12T13:28:41.981908+00:00,BTC/USD,bitfinex,114840.0,coinbase,114964.01,124.00999999999476,0.10798502264019048
2025-09-12T13:30:44.616142+00:00,BTC/USD,bitfinex,114850.0,coinbase,115064.0,214.0,0.1863299956464954
